,enzyme,substract,compound,product
21407,0.9940003019061944,0.04419307727850759,0.005999698093805666,9.949811251395436
21408,0.9940020846501345,0.04417986300575232,0.00599791534986549,9.94982624618381
21409,0.9940038668702336,0.044166652665360934,0.005996133129766459,9.949841236516635
21410,0.9940056485666419,0.04415344625617444,0.005994351433358133,9.949856222395217
21411,0.9940074297395098,0.044140243777034203,0.0059925702604901165,9.94987120382087
21412,0.9940092103889879,0.044127045226781916,0.005990789611012052,9.949886180794897
21413,0.9940109905152263,0.044113850604259604,0.005989009484773626,9.94990115331861
21414,0.9940127701183754,0.04410065990830963,0.005987229881624563,9.949916121393313
21415,0.9940145491985853,0.04408747313777469,0.005985450801414631,9.949931085020317
21416,0.9940163277560063,0.04407429029149782,0.0059836722439936384,9.949946044200926
21417,0.9940181057907885,0.044061111368322387,0.005981894209211435,9.949960998936449
21418,0.9940198833030821,0.04404793636709208,0.005980116696917912,9.94997594922819
21419,0.994021660293037,0.04403476528665095,0.0059783397069629995,9.949990895077459
21420,0.9940234367608033,0.04402159812584335,0.005976563239196671,9.950005836485555
21421,0.9940252127065311,0.04400843488351399,0.00597478729346894,9.950020773453788
21422,0.9940269881303702,0.04399527555850791,0.005973011869629861,9.950035705983462
21423,0.9940287630324705,0.04398212014967047,0.005971236967529529,9.950050634075883
21424,0.9940305374129819,0.04396896865584738,0.005969462587018083,9.95006555773235
21425,0.9940323112720543,0.04395582107588468,0.005967688727945698,9.95008047695417
21426,0.9940340846098374,0.043942677408628734,0.0059659153901625945,9.950095391742645
21427,0.9940358574264809,0.04392953765292625,0.005964142573519031,9.95011030209908
21428,0.9940376297221347,0.04391640180762427,0.00596237027786531,9.950125208024774
21429,0.9940394014969482,0.04390326987157015,0.005960598503051771,9.950140109521032
21430,0.9940411727510712,0.04389014184361161,0.0059588272489287985,9.950155006589153
21431,0.9940429434846532,0.04387701772259668,0.005957056515346814,9.950169899230444
21432,0.9940447136978438,0.04386389750737373,0.005955286302156284,9.950184787446199
21433,0.9940464833907923,0.04385078119679147,0.005953516609207712,9.950199671237721
21434,0.9940482525636484,0.04383766878969893,0.005951747436351645,9.950214550606312
21435,0.9940500212165613,0.04382456028494547,0.005949978783438671,9.950229425553271
21436,0.9940517893496806,0.0438114556813808,0.005948210650319416,9.950244296079896
21437,0.9940535569631554,0.043798354977854954,0.005946443036844551,9.95025916218749
21438,0.9940553240571353,0.043785258173218294,0.0059446759428647845,9.950274023877347
21439,0.9940570906317692,0.04377216526632152,0.005942909368230867,9.950288881150765
21440,0.9940588566872064,0.04375907625601567,0.005941143312793592,9.950303734009047
21441,0.9940606222235963,0.043745991141152095,0.005939377776403789,9.95031858245349
21442,0.9940623872410876,0.04373290992058249,0.005937612758912333,9.950333426485386
21443,0.9940641517398299,0.04371983259315889,0.005935848260170138,9.950348266106037
21444,0.9940659157199718,0.04370675915773365,0.005934084280028157,9.950363101316736
21445,0.9940676791816626,0.043693689613159455,0.005932320818337388,9.950377932118784
21446,0.9940694421250511,0.04368062395828933,0.0059305578749488655,9.95039275851347
21447,0.9940712045502863,0.043667562191976636,0.005928795449713668,9.950407580502093
21448,0.9940729664575171,0.04365450431307505,0.005927033542482913,9.95042239808595
21449,0.9940747278468922,0.043641450320438584,0.005925272153107758,9.950437211266332
21450,0.9940764887185606,0.043628400212921595,0.005923511281439403,9.950452020044535
21451,0.994078249072671,0.043615353989378755,0.005921750927329089,9.950466824421854
21452,0.9940800089093719,0.04360231164866508,0.005919991090628097,9.950481624399579
21453,0.9940817682288122,0.0435892731896359,0.005918231771187749,9.95049641997901
21454,0.9940835270311406,0.0435762386111469,0.005916472968859405,9.95051121116143
21455,0.9940852853165055,0.04356320791205408,0.005914714683494469,9.950525997948137
21456,0.9940870430850556,0.043550181091213766,0.0059129569149443855,9.950540780340427
21457,0.9940888003369394,0.04353715814748263,0.005911199663060638,9.950555558339584
21458,0.9940905570723052,0.043524139079717666,0.005909442927694753,9.950570331946903
21459,0.9940923132913017,0.04351112388677619,0.005907686708698294,9.950585101163673
21460,0.9940940689940772,0.04349811256751587,0.0059059310059228695,9.95059986599119
21461,0.9940958241807799,0.04348510512079469,0.005904175819220125,9.950614626430738
21462,0.9940975788515583,0.04347210154547096,0.005902421148441749,9.950629382483607
21463,0.9940993330065605,0.04345910184040332,0.005900666993439469,9.95064413415109
21464,0.994101086645935,0.043446106004450764,0.0058989133540650555,9.950658881434476
21465,0.9941028397698297,0.043433114036472584,0.005897160230170316,9.950673624335051
21466,0.9941045923783929,0.04342012593532842,0.005895407621607102,9.950688362854105
21467,0.9941063444717727,0.04340714169987824,0.005893655528227302,9.950703096992928
21468,0.9941080960501172,0.04339416132898234,0.00589190394988285,9.950717826752802
21469,0.9941098471135743,0.04338118482150134,0.005890152886425716,9.950732552135017
21470,0.9941115976622921,0.0433682121762962,0.005888402337707912,9.950747273140863
21471,0.9941133476964185,0.0433552433922282,0.0058866523035814924,9.950761989771621
21472,0.9941150972161015,0.043342278468158954,0.005884902783898549,9.95077670202858
21473,0.9941168462214888,0.0433293174029504,0.005883153778511217,9.950791409913027
21474,0.9941185947127283,0.043316360195464816,0.005881405287271669,9.950806113426244
21475,0.9941203426899679,0.0433034068445648,0.005879657310032122,9.95082081256952
21476,0.9941220901533552,0.043290457349113284,0.00587790984664483,9.950835507344136
21477,0.9941238371030379,0.043277511707973525,0.00587616289696209,9.950850197751379
21478,0.9941255835391638,0.043264569920009106,0.005874416460836238,9.95086488379253
21479,0.9941273294618803,0.043251631984083945,0.0058726705381196495,9.950879565468878
21480,0.9941290748713353,0.04323869789906228,0.005870925128664743,9.950894242781699
21481,0.994130819767676,0.043225767663808694,0.005869180232323976,9.95090891573228
21482,0.9941325641510501,0.04321284127718809,0.005867435848949847,9.9509235843219
21483,0.9941343080216051,0.04319991873806568,0.005865691978394894,9.950938248551848
21484,0.9941360513794884,0.04318700004530704,0.005863948620511696,9.950952908423398
21485,0.9941377942248472,0.043174085197778045,0.005862205775152872,9.950967563937837
21486,0.9941395365578289,0.04316117419434491,0.0058604634421710825,9.950982215096444
21487,0.994141278378581,0.04314826703387418,0.005858721621419027,9.950996861900496
21488,0.9941430196872506,0.043135363715232716,0.0058569803127494465,9.951011504351278
21489,0.9941447604839849,0.04312246423728772,0.005855239516015122,9.951026142450068
21490,0.9941465007689311,0.043109568598906724,0.005853499231068874,9.951040776198145
21491,0.9941482405422364,0.04309667679895757,0.005851759457763565,9.95105540559679
21492,0.994149979804048,0.04308378883630844,0.005850020195952096,9.95107003064728
21493,0.9941517185545126,0.04307090470982784,0.005848281445487409,9.951084651350893
21494,0.9941534567937775,0.04305802441838461,0.005846543206222488,9.951099267708909
21495,0.9941551945219896,0.04304514796084791,0.005844805478010354,9.951113879722604
